,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
3572,Mitsubishi Pajero Sport 4X4,2015.0,170000.0,39000.0,Diesel,Individual,Manual,First Owner,13.0,2477.0,175.0,400Nm@ 2000-2500rpm,7.0,3
3575,Toyota Innova 2.5 EV PS 8 STR BSIV,2011.0,50000.0,121941.0,Diesel,Dealer,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3577,Mahindra Xylo D2 BSIV,2014.0,28000.0,100000.0,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,220Nm at 1400-2600 rpm,8.0,3
3582,Toyota Innova 2.5 GX 8 STR BSIV,2011.0,65000.0,89580.0,Diesel,Dealer,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3583,Toyota Innova 2.5 VX 7 STR,2011.0,55000.0,250000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
3584,Toyota Innova 2.5 V Diesel 7-seater,2011.0,55000.0,250000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
3588,Toyota Innova 2.5 VX 7 STR,2010.0,51500.0,200000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
3604,Hyundai Santa Fe 2WD MT,2014.0,110000.0,80000.0,Diesel,Individual,Manual,First Owner,14.0,2199.0,194.0,420.7Nm@ 1800-2500rpm,7.0,3
3614,Mahindra XUV500 AT W10 FWD,2015.0,90000.0,100000.0,Diesel,Individual,Automatic,Second Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3623,Mahindra Scorpio VLX 2WD BSIII,2008.0,29000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
3625,Mahindra Scorpio LX 2.6 Turbo,2008.0,25000.0,110000.0,Diesel,Individual,Manual,Third Owner,10.0,2609.0,120.0,290Nm@ 1800-2800rpm,7.0,3
3631,Mahindra TUV 300 Plus P4 BSIV,2018.0,85000.0,20000.0,Diesel,Individual,Manual,First Owner,18.0,2179.0,120.0,280Nm@ 1800-2800rpm,9.0,3
3632,Mahindra Bolero SLX 2WD,2011.0,45500.0,90000.0,Diesel,Individual,Manual,First Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
3633,Mahindra Bolero SLX 2WD,2011.0,44500.0,90000.0,Diesel,Individual,Manual,First Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
3642,Mahindra Scorpio Intelli Hybrid S6 Plus,2017.0,88000.0,46000.0,Diesel,Individual,Manual,First Owner,15.0,2179.0,120.0,280Nm@ 1800-2800rpm,7.0,3
3643,Toyota Fortuner 3.0 Diesel,2011.0,90000.0,120000.0,Diesel,Individual,Manual,First Owner,11.0,2982.0,171.0,343Nm@ 1400-3400rpm,7.0,3
3644,Mahindra Scorpio S2 9 Seater,2015.0,72000.0,80000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,75.0,200Nm@ 1400-2200rpm,9.0,3
3646,Mahindra Scorpio S2 9 Seater,2015.0,72000.0,90000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,75.0,200Nm@ 1400-2200rpm,9.0,3
3660,Mahindra Bolero 2011-2019 ZLX,2017.0,80000.0,35000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3666,Mahindra XUV500 W10 2WD,2015.0,95000.0,188000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3668,Tata Safari Storme EX,2013.0,55000.0,133000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
3669,Toyota Innova 2.5 E Diesel PS 7-Seater,2010.0,65000.0,160000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
3670,Mahindra XUV500 W8 4WD,2013.0,80000.0,150000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3677,Mahindra Scorpio S2 7 Seater,2016.0,67000.0,73000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,75.0,200Nm@ 1400-2200rpm,7.0,3
3679,Mahindra Bolero 2011-2019 SLX,2012.0,36000.0,200000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3685,Mahindra Bolero 2011-2019 SLE,2019.0,71000.0,30000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3694,Mahindra Bolero 2011-2019 ZLX BSIII,2016.0,72000.0,35000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3711,Tata New Safari DICOR 2.2 VX 4x2 BS IV,2012.0,30000.0,80000.0,Diesel,Individual,Manual,Second Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
3712,Mahindra Bolero PLUS AC,2008.0,35000.0,90000.0,Diesel,Individual,Manual,First Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
3717,Toyota Camry V4 (MT),2004.0,25000.0,120000.0,Petrol,Individual,Manual,Second Owner,13.0,2362.0,164.0,224Nm@ 4000rpm,5.0,3
3718,Mahindra Bolero DI BSIII,2011.0,39000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
3758,Mahindra XUV500 W8 4WD,2012.0,57000.0,77000.0,Diesel,Dealer,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3778,Tata New Safari DICOR 2.2 VX 4x2,2012.0,72500.0,90000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
3785,Tata Safari DICOR 2.2 EX 4x2,2011.0,32000.0,80000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
3788,Mahindra Bolero 2011-2019 Special Edition,2015.0,60000.0,40000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
3803,Mahindra Scorpio 1.99 S6 Plus,2015.0,63000.0,60000.0,Diesel,Individual,Manual,First Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
3814,Toyota Innova 2.5 GX 8 STR,2012.0,85000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3821,Mahindra Scorpio VLX 2WD AIRBAG AT BSIV,2012.0,57500.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
3834,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
3840,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
3852,Hyundai Sonata 2.4 GDi MT,2012.0,55000.0,330000.0,Petrol,Individual,Manual,Second Owner,13.0,2359.0,198.0,250Nm@ 4250rpm,5.0,3
3855,Toyota Innova 2.5 G (Diesel) 7 Seater,2015.0,90500.0,110000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
3858,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006.0,30000.0,140000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3861,Toyota Innova 2.5 G (Diesel) 8 Seater,2015.0,86000.0,90000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,8.0,3
3871,Toyota Fortuner 4x2 AT,2015.0,200000.0,60000.0,Diesel,Individual,Automatic,First Owner,12.0,2982.0,168.0,360Nm@ 1400-3200rpm,7.0,3
3873,Toyota Innova 2.5 V Diesel 7-seater,2011.0,75000.0,291000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
3874,Toyota Innova 2.5 V Diesel 7-seater,2010.0,75000.0,250000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
3875,Mahindra Bolero 2011-2019 Plus Non AC BSIV PS,2018.0,53000.0,20000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
3888,Toyota Innova 2.5 V Diesel 7-seater,2011.0,80000.0,197000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
3891,Mahindra XUV500 W10 2WD,2015.0,91999.9,140000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3895,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2010.0,52500.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3904,Mahindra XUV500 W8 2WD,2016.0,92500.0,48000.0,Diesel,Individual,Manual,Second Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3914,Toyota Innova 2.5 GX 8 STR BSIV,2012.0,65000.0,138000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3915,Mahindra Scorpio 2009-2014 EX 9S BSIII,2013.0,50999.9,165500.0,Diesel,Individual,Manual,Second Owner,14.0,2523.0,75.0,200Nm@ 1400-2200rpm,9.0,3
3953,Mahindra Thar CRDe,2018.0,87500.0,25000.0,Diesel,Individual,Manual,First Owner,16.0,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,3
3954,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007.0,40000.0,170000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
3955,Mahindra Scorpio EX,2014.0,54000.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,200Nm@ 1400-2200rpm,8.0,3
3981,Mahindra XUV500 W6 2WD,2014.0,75000.0,80000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3985,Mahindra XUV500 W8 4WD,2012.0,59500.0,129000.0,Diesel,Individual,Manual,Third Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
3987,Toyota Fortuner 2.5 4x2 MT TRD Sportivo,2015.0,200000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,2494.0,142.0,343Nm@ 1600-2800rpm,7.0,3
3988,Tata Safari DICOR 2.2 EX 4x2,2010.0,40000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
3991,Mahindra Scorpio SLE BS IV,2012.0,48000.0,85472.0,Diesel,Dealer,Manual,First Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
4010,Mahindra Scorpio LX,2014.0,52000.0,110000.0,Diesel,Individual,Manual,Second Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,9.0,3
4019,Audi Q7 3.0 TDI Quattro,2010.0,175000.0,110000.0,Diesel,Individual,Automatic,Second Owner,12.0,2967.0,241.0,550Nm@ 1750-2750rpm,7.0,3
4020,Mahindra Scorpio VLX 2WD AIRBAG BSIII,2013.0,60000.0,60000.0,Diesel,Individual,Manual,First Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
4046,Mahindra Ssangyong Rexton RX7,2013.0,85000.0,200000.0,Diesel,Individual,Automatic,First Owner,11.0,2696.0,184.0,402Nm@ 1600-3000rpm,7.0,3
4055,Mahindra Scorpio VLS AT 2.2 mHAWK,2009.0,60000.0,155000.0,Diesel,Individual,Automatic,Second Owner,11.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
4058,Mahindra Bolero SLX 2WD,2010.0,31500.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
4065,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014.0,55000.0,126000.0,Diesel,Individual,Manual,First Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,7.0,3
4070,Mahindra Thar CRDe AC,2014.0,55000.0,80000.0,Diesel,Individual,Manual,Second Owner,16.0,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,3
4094,Mahindra XUV500 W10 2WD,2015.0,122500.0,39000.0,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
4105,Mahindra Scorpio SLX 4WD,2008.0,37500.0,136500.0,Diesel,Individual,Manual,Fourth & Above Owner,12.0,2609.0,120.0,290Nm@ 1800-2800rpm,8.0,3
4112,Tata Sumo SE Plus BSII,2000.0,9500.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.0,1948.0,68.0,12@ 2500(kgm@ rpm),10.0,3
4114,Mahindra XUV500 W6 2WD,2016.0,100000.0,100000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
4116,Mahindra Scorpio SLX 4WD LE,2008.0,36500.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.0,2609.0,120.0,290Nm@ 1800-2800rpm,8.0,3
4123,Mahindra Xylo E4 BS III,2013.0,45000.0,120000.0,Diesel,Individual,Manual,Second Owner,11.0,2498.0,112.0,260Nm@ 1800-2200rpm,7.0,3
4131,Tata New Safari DICOR 2.2 GX 4x2,2009.0,50000.0,80000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
4132,Mahindra Xylo E4 ABS BS IV,2012.0,32000.0,120000.0,Diesel,Individual,Manual,First Owner,11.0,2498.0,112.0,260Nm@ 1800-2200rpm,7.0,3
4133,Mahindra XUV500 W8 2WD,2014.0,75000.0,90000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
4164,Mahindra Bolero SLE,2009.0,31000.0,110000.0,Diesel,Individual,Manual,First Owner,13.0,2523.0,63.0,180 Nm at 1440-1500rpm,7.0,3
4166,Mahindra Xylo E4 BS III,2014.0,39000.0,78000.0,Diesel,Individual,Manual,First Owner,11.0,2498.0,112.0,260Nm@ 1800-2200rpm,7.0,3
4174,Tata Aria Prestige 4x2,2013.0,45000.0,80000.0,Diesel,Individual,Manual,Second Owner,13.0,2197.0,138.0,320Nm@ 1700-2700rpm,7.0,3
4177,Mahindra Bolero 2011-2019 ZLX,2013.0,45000.0,146000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
4184,Tata Sumo CX,2012.0,25099.9,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,15.0,2956.0,83.0,250Nm@ 1000-2000rpm,7.0,3
4192,Mahindra Bolero 2011-2019 Camper,2006.0,17000.0,120000.0,Diesel,Individual,Manual,Second Owner,14.0,2523.0,83.0,176Nm@ 1500rpm,7.0,3
4206,Chevrolet Captiva LT,2011.0,50000.0,99500.0,Diesel,Individual,Manual,Third Owner,11.0,1991.0,147.0,320Nm@ 2000rpm,7.0,3
4214,Tata Sumo SE,2002.0,9600.0,120000.0,Diesel,Individual,Manual,First Owner,14.0,2956.0,83.0,250Nm@ 1600-2000rpm,7.0,3
4218,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
4224,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
4237,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
4243,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
4258,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
4264,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
4278,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008.0,50000.0,219000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
4287,Toyota Innova 2.5 G (Diesel) 7 Seater,2012.0,70000.0,246000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
4297,Mahindra Scorpio VLX 2WD ABS AT BSIII,2014.0,64500.0,139000.0,Diesel,Individual,Automatic,First Owner,11.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
4298,Mahindra XUV500 W8 2WD,2014.0,75000.0,60000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
4319,Toyota Innova 2.5 G (Diesel) 8 Seater,2012.0,86999.9,225000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,8.0,3
4323,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
4329,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
4341,Mahindra Scorpio M2DI,2012.0,37000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,2179.0,115.0,277.5Nm@ 1700-2200rpm,5.0,3
4343,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015.0,48499.9,100000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,63.0,180Nm@ 1440-1500rpm,9.0,3
4352,Tata Sumo MKII Turbo 2.0 LX,2010.0,15000.0,225000.0,Diesel,Individual,Manual,Third Owner,14.0,1948.0,90.0,190Nm@ 2000-3000,9.0,3
4369,Mahindra Scorpio VLS 2.2 mHawk,2008.0,40000.0,100000.0,Diesel,Individual,Manual,Third Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,7.0,3
4376,Tata Sumo Gold EX,2018.0,70000.0,63000.0,Diesel,Individual,Manual,First Owner,15.0,2956.0,83.0,250Nm@ 1000-2000rpm,7.0,3
4407,Tata Safari DICOR 2.2 LX 4x2,2012.0,52500.0,135000.0,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
4408,Mahindra Scorpio LX BSIV,2011.0,55000.0,70000.0,Diesel,Individual,Manual,Second Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,9.0,3
4413,Mahindra Scorpio VLX 2WD BSIV,2011.0,43000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2179.0,120.0,290Nm@ 1800-2800rpm,8.0,3
4417,Tata Safari Storme EX,2015.0,50300.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,3
4423,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,75000.0,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1200-3600rpm,7.0,3
4449,Mahindra Bolero 2011-2019 ZLX,2015.0,60000.0,80000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
4452,Mahindra Scorpio EX,2014.0,65000.0,50000.0,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,200Nm@ 1400-2200rpm,8.0,3
4453,Mahindra Scorpio 2009-2014 EX 2WD 9S,2014.0,65500.0,50000.0,Diesel,Individual,Manual,Second Owner,14.0,2523.0,75.0,200Nm@ 1400-2200rpm,9.0,3
4454,Tata Sumo GX 7 Str BSII,2006.0,13000.0,74000.0,Diesel,Individual,Manual,First Owner,13.0,1948.0,68.0,115@ 2500(kgm@ rpm),7.0,3
4464,Mahindra Bolero 2011-2019 ZLX,2013.0,60000.0,45000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
4477,Mahindra Thar CRDe,2018.0,90000.0,35000.0,Diesel,Individual,Manual,First Owner,16.0,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,3
4478,Mahindra Scorpio 1.99 S4,2015.0,80000.0,70000.0,Diesel,Individual,Manual,First Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
4492,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015.0,103000.0,190000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,7.0,3
4497,Tata Sumo CX,2012.0,32000.0,70000.0,Diesel,Individual,Manual,Second Owner,15.0,2956.0,83.0,250Nm@ 1000-2000rpm,7.0,3
4502,Toyota Innova 2.5 G4 Diesel 7-seater,2011.0,73500.0,200000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
4504,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,136500.0,80800.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,100.0,200Nm@ 1400-3400rpm,8.0,3
4511,Toyota Innova Crysta 2.4 GX MT 8S BSIV,2016.0,149000.0,56900.0,Diesel,Individual,Manual,Second Owner,13.0,2393.0,147.0,343Nm@ 1400-2800rpm,8.0,3
4527,Mercedes-Benz M-Class ML 350 4Matic,2011.0,170000.0,110000.0,Diesel,Individual,Automatic,Third Owner,0.0,2987.0,165.0,510@ 1600-2400,5.0,3
4566,Toyota Innova 2.5 VX 7 STR,2012.0,75000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
4570,Toyota Innova 2.5 V Diesel 8-seater,2006.0,37000.0,305000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
4572,Tata New Safari DICOR 2.2 EX 4x2,2009.0,22999.9,212000.0,Diesel,Individual,Manual,Third Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
4575,Tata Winger Deluxe - Flat Roof (Non-AC),2010.0,23500.0,50000.0,Diesel,Individual,Manual,First Owner,10.0,1948.0,90.0,190Nm@ 2000-3000rpm,14.0,3
4580,Toyota Innova 2.5 G4 Diesel 8-seater,2011.0,65000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
4582,Tata New Safari DICOR 2.2 EX 4x2,2015.0,52000.0,120000.0,Diesel,Individual,Manual,First Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
4589,Toyota Innova Crysta 2.4 ZX MT BSIV,2017.0,168000.0,157000.0,Diesel,Individual,Manual,First Owner,13.0,2393.0,147.0,343Nm@ 1400-2800rpm,7.0,3
4592,Chevrolet Captiva 2.2 LT,2013.0,66700.0,65000.0,Diesel,Individual,Manual,First Owner,14.0,2231.0,184.0,424Nm@ 2000rpm,7.0,3
4611,Tata Sumo Gold EX,2014.0,35000.0,101200.0,Diesel,Individual,Manual,Second Owner,15.0,2956.0,83.0,250Nm@ 1000-2000rpm,7.0,3
4615,Mahindra XUV500 W6 2WD,2016.0,80000.0,90000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
4616,Mahindra Bolero 2011-2019 ZLX BSIII,2013.0,52500.0,80000.0,Diesel,Individual,Manual,Second Owner,15.0,2523.0,62.0,195Nm@ 1400-2200rpm,7.0,3
4617,Tata New Safari DICOR 2.2 EX 4x2,2008.0,50000.0,179150.0,Diesel,Individual,Manual,Second Owner,11.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
4621,Mahindra XUV500 AT W6 2WD,2016.0,86199.9,120000.0,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
4626,Mahindra XUV500 W8 AWD,2012.0,50000.0,84487.0,Diesel,Individual,Manual,Fourth & Above Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
4627,Toyota Innova 2.5 GX 7 STR,2010.0,47500.0,100000.0,Diesel,Individual,Manual,Second Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,3
4630,Toyota Innova 2.5 G2,2006.0,43000.0,264000.0,Diesel,Individual,Manual,First Owner,12.0,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,3
4631,Mahindra Xylo E4 BS IV,2010.0,24500.0,146000.0,Diesel,Individual,Manual,Fourth & Above Owner,14.0,2498.0,112.0,260 Nm at 1800-2200 rpm,7.0,3
4651,Force One EX,2018.0,85000.0,120000.0,Diesel,Individual,Manual,Second Owner,17.0,2650.0,80.0,230Nm@ 1800-2000rpm,7.0,3
4652,Mahindra XUV500 W6 2WD,2014.0,98000.0,120000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
4653,Ford Endeavour 2.5L 4X2,2011.0,85000.0,298000.0,Diesel,Individual,Manual,Second Owner,13.0,2499.0,141.0,330Nm@ 1800rpm,7.0,3
4654,Tata Sumo Gold GX BSIII,2012.0,34000.0,270000.0,Diesel,Individual,Manual,Third Owner,14.0,2956.0,68.0,223Nm@ 1600-2200rpm,7.0,3
4663,Mahindra Bolero 2011-2019 Plus AC,2013.0,44000.0,120000.0,Diesel,Individual,Manual,First Owner,15.0,2523.0,62.0,195Nm@ 1440-2200rpm,9.0,3
4664,Tata Safari Storme EX,2014.0,50000.0,291977.0,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,3
4665,Honda CR-V 2.4L 4WD,2005.0,47699.9,85000.0,Petrol,Individual,Manual,Third Owner,11.0,2354.0,158.0,218Nm@ 4200rpm,5.0,3
4667,Ford Endeavour 2.5L 4X2 MT,2010.0,50000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,2499.0,141.0,330Nm@ 1800rpm,7.0,3
4669,Mahindra Scorpio 1.99 S4,2016.0,75000.0,70000.0,Diesel,Individual,Manual,First Owner,15.0,1997.0,120.0,280Nm@ 1800-2800rpm,7.0,3
4679,Mahindra XUV500 W8 2WD,2013.0,54000.0,60000.0,Diesel,Individual,Manual,Second Owner,15.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,3
