,name,year,price,kms,fuel,seller_type,transmission,owner,mileage,engine_cc,horsepower,torque,seats,cluster
6370,Ford Endeavour 2.2 Titanium AT 4X2,2016.0,240000.0,30000.0,Diesel,Individual,Automatic,First Owner,12.0,2198.0,158.0,385Nm@ 1600-2500rpm,7.0,4
6455,Jaguar XF 2.2 Litre Luxury,2015.0,300000.0,70000.0,Diesel,Individual,Automatic,Second Owner,16.0,2179.0,187.0,450Nm@ 2000rpm,5.0,4
6467,Ford Endeavour 3.2 Titanium AT 4X4,2018.0,320000.0,35000.0,Diesel,Individual,Automatic,First Owner,10.0,3198.0,197.0,470Nm@ 1750-2500rpm,7.0,4
6524,Tata Hexa XT,2017.0,128200.0,45000.0,Diesel,Individual,Manual,First Owner,17.0,2179.0,153.0,400Nm@ 1750-2500rpm,7.0,4
6553,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6554,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
6555,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6557,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
6558,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
6567,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6568,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6571,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
6572,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6573,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
6574,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6576,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
6577,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
6586,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6587,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6590,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
6637,Toyota Innova Crysta 2.4 ZX AT,2020.0,230000.0,1000.0,Diesel,Individual,Automatic,First Owner,13.0,2393.0,147.0,360Nm@ 1400-2600rpm,7.0,4
6644,BMW 3 Series 320d Highline,2012.0,110000.0,80000.0,Diesel,Individual,Automatic,Second Owner,16.0,1995.0,181.0,380Nm@ 1750-3000rpm,5.0,4
6680,Audi Q3 35 TDI Quattro Technology,2018.0,220000.0,25000.0,Diesel,Individual,Automatic,Second Owner,15.0,1968.0,181.0,380Nm@ 1750-3000rpm,5.0,4
6688,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6689,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
6690,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6692,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
6693,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
6702,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6703,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6706,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
6719,Jeep Compass 2.0 Longitude Option BSIV,2019.0,185000.0,14000.0,Diesel,Individual,Manual,First Owner,17.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
6723,Land Rover Range Rover Evoque 2.2L Pure,2013.0,200000.0,77500.0,Diesel,Individual,Automatic,Third Owner,12.0,2179.0,187.0,420Nm@ 2000rpm,5.0,4
6894,Mahindra XUV500 W9 2WD,2018.0,135000.0,40000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,138.0,330Nm@ 1600-2800rpm,7.0,4
6899,Jeep Compass 1.4 Sport,2019.0,152000.0,10000.0,Petrol,Individual,Manual,First Owner,16.0,1368.0,160.0,250Nm@ 1750-2500rpm,5.0,4
6902,Mahindra XUV500 W10 2WD,2016.0,135000.0,25000.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,4
6958,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6959,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
6960,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
6962,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
6963,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
6972,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6973,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
6976,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
7038,Chevrolet Cruze LTZ AT,2015.0,45000.0,155000.0,Diesel,Individual,Automatic,First Owner,14.0,1998.0,163.0,360Nm@ 2000rpm,5.0,4
7046,Mitsubishi Pajero Sport 4X4 Dual Tone,2016.0,195000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,2477.0,175.0,400Nm@ 2000-2500rpm,7.0,4
7076,Audi A3 35 TDI Premium Plus,2018.0,300000.0,20000.0,Diesel,Individual,Automatic,First Owner,20.0,1968.0,143.0,320Nm@ 1750-3000rpm,5.0,4
7128,Jeep Compass 2.0 Limited Option,2017.0,150000.0,12000.0,Diesel,Individual,Manual,First Owner,17.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
7161,Tata Hexa XT,2017.0,120000.0,150000.0,Diesel,Individual,Manual,First Owner,17.0,2179.0,153.0,400Nm@ 1750-2500rpm,7.0,4
7162,Tata Hexa XM,2017.0,125100.0,35000.0,Diesel,Individual,Manual,First Owner,17.0,2179.0,153.0,400Nm@ 1750-2500rpm,7.0,4
7175,Tata Hexa XTA,2017.0,144500.0,60000.0,Diesel,Individual,Automatic,First Owner,17.0,2179.0,153.0,400Nm@ 1750-2500rpm,7.0,4
7177,Mercedes-Benz GLA Class 200,2016.0,200000.0,70000.0,Petrol,Individual,Automatic,First Owner,13.0,1991.0,183.0,300Nm@ 1200-1400rpm,5.0,4
7277,Mahindra XUV500 W5 BSIV,2018.0,105100.0,59865.0,Diesel,Dealer,Manual,First Owner,15.0,2179.0,152.0,360Nm@ 1750-2800rpm,7.0,4
7323,Audi Q3 2.0 TDI Quattro Premium Plus,2017.0,282500.0,22000.0,Diesel,Dealer,Automatic,First Owner,15.0,1968.0,174.0,380Nm@ 1750-2500rpm,5.0,4
7325,BMW X1 sDrive20d M Sport,2018.0,335000.0,18000.0,Diesel,Dealer,Automatic,First Owner,19.0,1998.0,190.0,400nm@ 1750-2500rpm,5.0,4
7330,Toyota Innova Crysta 2.8 GX AT 8S BSIV,2018.0,180000.0,20000.0,Diesel,Dealer,Automatic,First Owner,11.0,2755.0,171.0,360Nm@ 1200-3400rpm,8.0,4
7336,Mercedes-Benz GLC 220d 4MATIC,2017.0,330000.0,60000.0,Diesel,Dealer,Automatic,First Owner,0.0,1950.0,194.0,400nm@ 2800rpm,5.0,4
7339,Mercedes-Benz GL-Class 220d 4MATIC Sport,2018.0,460000.0,6000.0,Diesel,Dealer,Automatic,First Owner,17.0,2143.0,170.0,400Nm@ 1400-2800rpm,5.0,4
7340,Force Gurkha Hard Top BS3 4WD,2018.0,91000.0,20000.0,Diesel,Dealer,Manual,First Owner,17.0,2596.0,80.0,230Nm@ 1800-2000rpm,5.0,4
7342,BMW X4 M Sport X xDrive20d,2019.0,580000.0,21000.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
7373,Audi A4 35 TDI Premium Plus,2016.0,245000.0,30000.0,Diesel,Dealer,Automatic,First Owner,18.0,1968.0,187.0,400Nm@ 1750-3000rpm,5.0,4
7378,Audi A6 2.0 TDI Premium Plus,2013.0,200000.0,35000.0,Diesel,Individual,Automatic,Second Owner,17.0,1968.0,174.0,380Nm@ 1750-2500rpm,5.0,4
7402,Chevrolet Cruze LTZ AT,2016.0,75000.0,67600.0,Diesel,Individual,Automatic,First Owner,14.0,1998.0,163.0,360Nm@ 2000rpm,5.0,4
7446,Mercedes-Benz B Class B200 CDI Sport,2016.0,185900.0,40000.0,Diesel,Individual,Automatic,Second Owner,19.0,2143.0,134.0,300Nm@ 1600-3000rpm,5.0,4
7476,Jeep Compass 2.0 Longitude BSIV,2017.0,155000.0,87500.0,Diesel,Individual,Manual,First Owner,17.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
7494,Jeep Compass 2.0 Limited,2017.0,155000.0,120000.0,Diesel,Individual,Manual,First Owner,17.0,1956.0,170.0,350Nm@ 1750-2500rpm,5.0,4
7505,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014.0,325000.0,33000.0,Diesel,Individual,Automatic,First Owner,11.0,2987.0,254.0,619Nm@ 1600-2400rpm,7.0,4
7507,Audi A6 2.0 TDI,2014.0,220000.0,60000.0,Diesel,Individual,Automatic,First Owner,17.0,1968.0,174.0,380Nm@ 1750-2500rpm,5.0,4
7515,Volvo XC60 Inscription D5 BSIV,2018.0,550000.0,50000.0,Diesel,Individual,Automatic,First Owner,11.0,1969.0,235.0,480Nm,5.0,4
7521,Toyota Innova Crysta 2.8 ZX AT BSIV,2017.0,217500.0,50000.0,Diesel,Individual,Automatic,First Owner,11.0,2755.0,171.0,360Nm@ 1200-3400rpm,7.0,4
7552,Chevrolet Cruze LTZ AT,2016.0,75000.0,67600.0,Diesel,Individual,Automatic,First Owner,14.0,1998.0,163.0,360Nm@ 2000rpm,5.0,4
7595,BMW 6 Series GT 630d Luxury Line,2018.0,583000.0,30000.0,Diesel,Individual,Automatic,First Owner,17.0,2993.0,261.0,620Nm@ 2000-2500rpm,4.0,4
7660,Toyota Fortuner 2.8 4WD AT BSIV,2020.0,320000.0,3000.0,Diesel,Individual,Automatic,First Owner,15.0,2755.0,174.0,450Nm@ 1600-2400rpm,7.0,4
7698,Audi Q5 35TDI Premium Plus,2018.0,397500.0,31800.0,Diesel,Dealer,Automatic,First Owner,17.0,1968.0,188.0,400nm@ 1750-3000rpm,5.0,4
7699,Honda CR-V 2.0L 2WD AT,2016.0,135000.0,74000.0,Petrol,Dealer,Automatic,First Owner,13.0,1997.0,153.0,190Nm@ 4300rpm,5.0,4
7700,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
7701,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
7702,Jeep Wrangler 2016-2019 3.6 4X4,2017.0,410000.0,17000.0,Petrol,Individual,Automatic,First Owner,9.0,3604.0,280.0,347Nm@ 4300rpm,5.0,4
7704,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
7708,BMW 5 Series 520d Sport Line,2018.0,400000.0,10000.0,Diesel,Dealer,Automatic,First Owner,22.0,1995.0,187.0,400Nm@ 1750-2500rpm,5.0,4
7709,Mercedes-Benz E-Class Exclusive E 200 BSIV,2019.0,520000.0,17000.0,Petrol,Dealer,Automatic,First Owner,15.0,1991.0,194.0,300Nm@ 1600-4000rpm,5.0,4
7710,Land Rover Discovery Sport TD4 SE,2019.0,450000.0,21000.0,Diesel,Dealer,Automatic,First Owner,12.0,1999.0,148.0,382nm@ 1750-2250rpm,7.0,4
7711,Tata Hexa XE,2017.0,96999.9,26500.0,Diesel,Dealer,Manual,First Owner,17.0,2179.0,147.0,320Nm@ 1500-3000rpm,7.0,4
7712,Mercedes-Benz S-Class S 350 CDI,2017.0,600000.0,37000.0,Diesel,Dealer,Automatic,First Owner,13.0,2987.0,254.0,620Nm@ 1600-2400rpm,5.0,4
7715,Honda CR-V 2.4L 4WD AT AVN,2017.0,165000.0,52000.0,Petrol,Dealer,Automatic,First Owner,12.0,2354.0,187.0,226Nm@ 4400rpm,5.0,4
7743,Jeep Compass 1.4 Limited Plus BSIV,2019.0,210000.0,5000.0,Petrol,Individual,Automatic,First Owner,16.0,1368.0,160.0,250Nm@ 1750-2500rpm,5.0,4
7745,Isuzu D-Max V-Cross 4X4,2017.0,125000.0,56800.0,Diesel,Individual,Manual,First Owner,12.0,2499.0,134.0,320Nm@ 1800-2800rpm,5.0,4
7746,Audi A4 2.0 TDI,2014.0,150000.0,60000.0,Diesel,Individual,Automatic,First Owner,16.0,1968.0,147.0,320Nm@ 1750-2500rpm,5.0,4
7755,BMW 3 Series 320d GT Luxury Line,2017.0,295000.0,39000.0,Diesel,Dealer,Automatic,First Owner,19.0,1995.0,187.0,380Nm@ 1750-2750rpm,5.0,4
7756,BMW 5 Series 520d Luxury Line,2019.0,520000.0,10000.0,Diesel,Dealer,Automatic,First Owner,18.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
7774,Audi Q5 3.0 TDI Quattro,2014.0,185000.0,76131.0,Diesel,Individual,Automatic,First Owner,13.0,2967.0,241.0,580Nm@ 1400-3250rpm,5.0,4
7777,Tata Hexa XT,2017.0,128200.0,45000.0,Diesel,Individual,Manual,First Owner,17.0,2179.0,153.0,400Nm@ 1750-2500rpm,7.0,4
7796,Mercedes-Benz B Class B200 CDI Sport,2015.0,205100.0,35000.0,Diesel,Dealer,Automatic,Second Owner,19.0,2143.0,134.0,300Nm@ 1600-3000rpm,5.0,4
7807,Mercedes-Benz M-Class ML 350 CDI,2014.0,257500.0,70000.0,Diesel,Individual,Automatic,First Owner,11.0,2987.0,254.0,619Nm@ 1600-2400rpm,5.0,4
7810,Audi Q3 2.0 TDI Quattro Premium Plus,2014.0,120000.0,230000.0,Diesel,Individual,Automatic,First Owner,15.0,1968.0,174.0,380Nm@ 1750-2500rpm,5.0,4
7819,BMW 3 Series 320d Corporate Edition,2012.0,90000.0,155000.0,Diesel,Individual,Automatic,Second Owner,16.0,1995.0,181.0,380Nm@ 1750rpm,4.0,4
7857,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,271100.0,9000.0,Diesel,Dealer,Automatic,First Owner,13.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
7858,Lexus ES 300h,2019.0,515000.0,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,2487.0,214.0,202Nm@ 3600-5200rpm,5.0,4
7859,Jaguar XF 2.0 Diesel Portfolio,2017.0,320000.0,45000.0,Diesel,Dealer,Automatic,First Owner,19.0,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,4
7861,Volvo XC40 D4 Inscription BSIV,2019.0,380000.0,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
7862,Toyota Camry 2.5 Hybrid,2016.0,200000.0,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,2494.0,157.0,213Nm@ 4500rpm,5.0,4
7871,BMW X4 M Sport X xDrive20d,2019.0,540000.0,7500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
7872,BMW X4 M Sport X xDrive20d,2019.0,550000.0,8500.0,Diesel,Dealer,Automatic,First Owner,16.0,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,4
7875,Volvo V40 D3 R-Design,2018.0,247500.0,2000.0,Diesel,Dealer,Automatic,First Owner,16.0,1984.0,150.0,350Nm@ 1500-2750rpm,5.0,4
7918,Mercedes-Benz E-Class E250 CDI Elegance,2011.0,160000.0,70000.0,Diesel,Individual,Automatic,First Owner,14.0,2143.0,203.0,500Nm@ 1600-1800rpm,5.0,4
7919,Tata Hexa XT,2017.0,140000.0,70000.0,Diesel,Individual,Manual,First Owner,17.0,2179.0,153.0,400Nm@ 1750-2500rpm,7.0,4
7921,Skoda Kodiaq 2.0 TDI Style,2018.0,280000.0,40000.0,Diesel,Individual,Automatic,First Owner,16.0,1968.0,148.0,340nm@ 1750-3000rpm,7.0,4
7929,Volvo S90 D4 Inscription BSIV,2019.0,550000.0,17000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5.0,4
7930,Ford Endeavour 2.2 Titanium AT 4X2,2016.0,210000.0,85000.0,Diesel,Individual,Automatic,Second Owner,12.0,2198.0,158.0,385Nm@ 1600-2500rpm,7.0,4
7966,BMW 3 Series 320d Sedan,2011.0,150000.0,84925.0,Diesel,Individual,Automatic,First Owner,16.0,1995.0,181.0,380Nm@ 1750-3000rpm,5.0,4
8057,Audi A3 40 TFSI Premium,2017.0,168999.9,8000.0,Petrol,Dealer,Automatic,First Owner,16.0,1798.0,177.0,250Nm@ 1250-5000rpm,5.0,4
